order_order_id,order_customer_id,order_order_date,order_order_status,order_order_total,customer_customer_id,customer_contact_id,customer_customer_since,customer_status,customer_segment,contact_contact_id,contact_email,contact_full_name,contact_phone,contact_country,contact_city,contact_address_line1,contact_company_name,contact_job_title,product_product_id,product_product_name,product_category,product_brand,product_list_price
O997,CU611,2024-11-20,pending,3559.82,CU611,C419,2022-11-30,inactive,corporate,C419,sarah02@gmail.com,Kristina Smith,001-754-952-8581,Egypt,Ashleystad,"0776 John Mews Apt. 481
West Rhondaport, MA 69736",Miller Inc,Radio producer,P441,necessitatibus,Food,"Mason, Jordan and Harris",2046.69
O998,CU19,2025-06-27,cancelled,9471.18,CU19,C964,2025-09-21,inactive,retail,C964,timothyalvarez@hotmail.com,Thomas Cooper,386.796.3759,Egypt,South Kristen,"Unit 4979 Box 9677
DPO AE 87508",Ortiz-Hill,Set designer,P67,numquam,Food,Dominguez Inc,210.78
O999,CU184,2026-04-01,cancelled,2712.96,CU184,C892,2022-11-16,active,retail,C892,amberross@gordon.org,Toni Montgomery,001-832-456-0982x9607,Egypt,New Tina,"1338 Jonathan Walk Apt. 806
Morrisonville, MI 17560",Smith-Obrien,Production engineer,P87,tempore,Food,Smith-Wright,352.43
O1000,CU252,2025-10-13,cancelled,8029.26,CU252,C2928,2024-07-08,inactive,retail,C2928,bondkeith@blankenship-green.com,David Peterson,001-755-388-6272x5859,Egypt,Jameshaven,"380 Jeffrey Rue
Janetland, SC 25014","Lopez, Vance and Edwards",Lawyer,P190,iste,Clothing,Thomas and Sons,1928.59
O1001,CU1119,2025-04-14,shipped,8477.27,CU1119,C645,2022-06-08,inactive,retail,C645,latoya74@hotmail.com,Elizabeth Newman,548-915-5151x51007,Egypt,Victoriafurt,"283 Moore Isle
North Nicole, MT 91072","Powell, Henry and Smith",Prison officer,P377,maiores,Clothing,Johnson-Ross,671.63
O1002,CU1401,2026-02-25,cancelled,8073.4,CU1401,C279,2022-08-20,inactive,retail,C279,tannerjacobson@fletcher.com,Zachary Stokes,3795702253,Egypt,South Catherine,"60318 Kristi Extension
Lake Natashabury, NJ 76684",Ferguson-Crosby,Engineering geologist,P452,magnam,Food,"Smith, Lopez and Serrano",1818.85
O1003,CU593,2025-05-27,cancelled,9750.87,CU593,C965,2024-11-16,active,retail,C965,lewisnorma@hotmail.com,Robert Cooley,7257807563,Egypt,Martinezbury,"2826 Jeremy Flats
Stevenstad, NC 14418","Arnold, Martin and Campbell","Surveyor, insurance",P97,iusto,Food,Anderson and Sons,1827.61
O1004,CU1428,2026-02-19,shipped,9064.19,CU1428,C990,2025-06-12,inactive,corporate,C990,mitchellchristopher@hotmail.com,Elizabeth Reed,059-738-6511x75393,Egypt,Tylershire,"8929 Jean Harbor
Port Isaacport, AZ 35618",Patterson-Barton,"Chemist, analytical",P345,ex,Food,"Bates, Best and Jones",573.56
O1005,CU229,2024-06-28,shipped,4903.7,CU229,C2746,2024-04-02,active,corporate,C2746,kirkjennifer@rios-young.biz,Eric Torres,(740)931-1300,Egypt,New Casey,"66111 John Isle
Simsport, MD 15728",Gates Inc,Research scientist (medical),P199,veritatis,Electronics,"Mejia, Lowe and Butler",1206.57
O1006,CU2490,2026-02-05,cancelled,4212.55,CU2490,C1423,2023-08-15,active,corporate,C1423,qnewman@garcia.com,Albert Joseph,226.715.0580,Egypt,North Christopherborough,"23974 Johnson Ways Suite 102
Annamouth, NY 44633",Hurley and Sons,Ceramics designer,P222,nisi,Food,Wilson-Hernandez,3034.52
O1007,CU2683,2025-01-12,cancelled,2119.54,CU2683,C1972,2026-02-25,active,corporate,C1972,adam35@hotmail.com,Clinton Castillo,+1-280-575-9648x52569,Egypt,Lake Yvonneland,"1381 John Villages
South Joshuaborough, NV 91652",Valencia Group,Special effects artist,P22,reiciendis,Electronics,Coleman-Anderson,1669.25
O1008,CU273,2024-05-02,pending,1144.49,CU273,C1207,2021-12-17,active,corporate,C1207,alexanderamanda@castro.com,Amy Chen,(278)916-5937x505,Egypt,Danielport,"47285 Carolyn Isle Apt. 209
Ronaldville, IA 49375","Hodge, Wong and Campbell",Garment/textile technologist,P490,fugit,Clothing,"Lin, Wilkinson and Bullock",53.49
O1009,CU748,2024-12-08,pending,9357.21,CU748,C876,2023-05-30,inactive,corporate,C876,tmoore@gmail.com,Miss Anne Delgado,854-256-2291x2445,Egypt,Kathyside,"768 Alice Point
East Phillip, NV 58193","Wood, Arnold and Smith","Lecturer, higher education",P457,fuga,Food,Peterson-Matthews,93.73
O1010,CU423,2025-06-05,pending,9330.93,CU423,C2179,2025-01-13,active,retail,C2179,christopherrandolph@smith.com,Dustin White,+1-885-051-5848x949,Egypt,East Scottville,"00543 Samuel Valley Suite 741
Huntmouth, NV 42282",Baker Inc,Minerals surveyor,P305,odit,Electronics,"Martin, Wilson and Gonzalez",2922.51
O1011,CU2206,2026-02-26,cancelled,2622.71,CU2206,C343,2022-01-18,active,corporate,C343,mariareynolds@hotmail.com,Kimberly Clark,3871935178,Egypt,West Angela,"2378 Crystal Manors Apt. 587
East Yvette, ID 96737",Harris Ltd,Youth worker,P67,numquam,Food,Dominguez Inc,210.78
O1012,CU1021,2024-09-18,shipped,7113.57,CU1021,C1647,2025-12-15,active,retail,C1647,nicholasbrown@yahoo.com,Steven Fernandez MD,(992)302-1024x6920,Egypt,West Melissafurt,"01571 Diaz Grove
Crossfort, VA 55014",Ingram-Clark,Medical illustrator,P64,expedita,Food,"Barron, Edwards and Sandoval",2912.93
O1013,CU140,2024-06-11,pending,9758.61,CU140,C260,2024-03-21,inactive,corporate,C260,susanperez@robertson.biz,Christopher Lee,001-680-827-8031x7787,Egypt,East Cathystad,"083 Cynthia Burgs
New Marieborough, WA 72606",Gonzales-Ortega,"Nurse, children's",P393,quae,Clothing,Gonzalez Group,2262.0
O1014,CU2010,2024-10-24,shipped,2087.08,CU2010,C968,2024-06-23,active,corporate,C968,sblair@gmail.com,Daniel Warren,687.930.4370x61999,Egypt,Nathanview,"94919 Ralph Tunnel
Brettside, AZ 58990","Phelps, Smith and Harper","Engineer, manufacturing systems",P239,reprehenderit,Food,"Anderson, Nguyen and Randolph",1247.82
O1015,CU2346,2025-04-14,shipped,6692.81,CU2346,C1869,2022-07-29,inactive,retail,C1869,watkinsryan@santana.biz,Grace Phillips,806-215-8416x2990,Egypt,Port Rachael,"96237 Louis Key
Summersland, NM 02248","Liu, Morales and Valdez",Chief Technology Officer,P362,laboriosam,Electronics,Wilkins-Grant,1073.56
O1016,CU70,2025-11-25,pending,5396.22,CU70,C1532,2021-05-29,active,retail,C1532,benjamin14@nelson.com,Michelle Farrell,(000)311-3437x22842,Egypt,Ericburgh,"9817 Kane Shoals Suite 327
North Calebmouth, PA 81759","Anderson, Davidson and Mays",Health physicist,P365,fugit,Electronics,Taylor LLC,3205.88
O1017,CU2060,2026-03-04,cancelled,3704.46,CU2060,C597,2025-07-28,inactive,retail,C597,edwardstravis@hotmail.com,Jacob Robinson,518-607-1661x4357,Egypt,Kimberlyfort,"98823 Watson Drive Apt. 603
East Joshuafurt, DC 70230","Ortega, Harris and Johnson",Intelligence analyst,P240,asperiores,Clothing,"Vargas, Morris and Adams",4723.75
O1018,CU2088,2026-02-04,pending,5384.98,CU2088,C1880,2023-07-19,inactive,corporate,C1880,jdiaz@rowe.biz,Ashley Carter,(849)366-3772x8363,Egypt,Littleville,"160 Jennifer Loop
West Geraldchester, DE 07410",Mathis PLC,Academic librarian,P113,deserunt,Electronics,"White, Jones and Fernandez",3422.0
O1019,CU638,2025-05-20,pending,8710.13,CU638,C2633,2024-03-07,active,retail,C2633,waltergallagher@horne.com,Brittany Steele,862.507.7963,Egypt,South Kennethton,"98846 Mason Lock Apt. 035
New Raymondchester, PA 43270","Cook, Sanchez and Bennett",Equities trader,P45,voluptatibus,Clothing,Miller and Sons,3492.15
O1020,CU2635,2024-09-04,pending,5625.85,CU2635,C1516,2023-03-26,inactive,corporate,C1516,davidwilliams@bowen.org,Michael Nguyen,951-700-7314,Egypt,East Danielstad,"7654 Ryan Burgs Apt. 468
North Holly, MN 86627",Callahan and Sons,Textile designer,P354,consequuntur,Food,"Flores, Cross and Johnson",1656.26
O1021,CU2276,2024-09-26,pending,2281.06,CU2276,C951,2026-02-16,active,retail,C951,suzanneraymond@atkins.net,Michele Martinez,443-495-0833,Egypt,Masonberg,"PSC 9032, Box 4566
APO AE 03835",Griffin-Costa,Insurance broker,P193,explicabo,Clothing,Lewis-Walker,1590.69
O1022,CU594,2025-07-26,shipped,1215.1,CU594,C2756,2022-06-04,inactive,retail,C2756,hooversamantha@gmail.com,Laura Love MD,085.570.8857x04491,Egypt,Alantown,"77069 Cardenas Mountain
Davidchester, NV 92417",Solomon PLC,Trade mark attorney,P160,ea,Clothing,Roth-Warren,2678.67
O1023,CU666,2025-11-13,cancelled,8582.24,CU666,C1018,2024-07-16,inactive,retail,C1018,eric17@yahoo.com,Michael Foster,(659)364-7692x03562,Egypt,South Gregory,"51926 Hernandez Cove
Scottmouth, IL 60980","Estrada, Diaz and Brown","Engineer, building services",P333,accusamus,Electronics,Rivera Ltd,3328.76
O1024,CU2293,2024-06-03,cancelled,1251.49,CU2293,C491,2024-07-10,active,corporate,C491,paulalawson@hansen.org,Thomas Russell,+1-910-398-0029,Egypt,South Desireeville,"067 Brandon Ports Suite 764
Seanburgh, DE 06970","Carney, Brock and Salazar",Retail merchandiser,P215,excepturi,Electronics,"Williams, Barr and Fox",4766.42
O1025,CU761,2025-03-15,cancelled,3280.86,CU761,C357,2023-04-13,active,retail,C357,steven91@wolf.net,Andrew Barnes,123.006.2771x799,Egypt,Jillview,"406 Banks Bypass Suite 039
West Valerie, SD 10765",Lindsey Inc,Medical laboratory scientific officer,P256,nemo,Electronics,Walton and Sons,2620.15
O1026,CU2981,2025-04-22,cancelled,322.64,CU2981,C2907,2023-08-19,inactive,corporate,C2907,david30@yahoo.com,Joann Chandler,2370573531,Egypt,Smithville,"90170 Jamie Tunnel
West John, PA 76199",Stein Group,Ergonomist,P241,consectetur,Food,Adams-Turner,2232.34
O1027,CU1384,2025-02-25,shipped,9694.7,CU1384,C1103,2022-10-04,active,corporate,C1103,wmclaughlin@hotmail.com,Brian Rodriguez,882-425-3385,Egypt,Halehaven,"326 Dyer Key
Westberg, TX 10101",Mejia-Gutierrez,Arts administrator,P409,ex,Electronics,"Adams, Ochoa and Thomas",1890.66
O1028,CU1402,2026-04-26,shipped,409.17,CU1402,C882,2023-01-28,active,corporate,C882,nguerrero@hotmail.com,Thomas Nguyen,001-867-847-0419x879,Egypt,Carrtown,"85774 Lowe Shoals
Port Andreborough, KS 98159",Hill and Sons,Primary school teacher,P195,nobis,Clothing,Lee Group,1226.63
O1029,CU865,2024-05-09,pending,1127.07,CU865,C1429,2022-01-01,inactive,retail,C1429,heididouglas@zavala.com,David Wong,(702)379-9629,Egypt,South Lisaview,"07540 Gray Divide
East Michaelport, MO 28064","Perez, Garcia and Mason","Administrator, education",P209,laudantium,Food,Edwards-Bush,1771.75
O1030,CU872,2024-09-14,shipped,4434.04,CU872,C2099,2024-09-04,active,retail,C2099,bcastro@rodriguez.info,David Cline,149.853.6079x0695,Egypt,Theresaville,"814 Bryan Court Apt. 873
Crystalbury, TN 26428",Russell-Harrell,"Physicist, medical",P75,quasi,Clothing,Neal LLC,4910.77
O1031,CU1873,2024-09-19,shipped,8209.16,CU1873,C1248,2022-10-24,inactive,retail,C1248,charlesstewart@hotmail.com,Jason Taylor,+1-063-317-4207x28004,Egypt,Shannonmouth,"USS Jones
FPO AP 64558",Adams-Mitchell,"Scientist, research (medical)",P9,dolorum,Food,Foster-Mason,1107.99
O1032,CU1818,2024-08-23,pending,7034.26,CU1818,C1109,2023-03-23,inactive,corporate,C1109,ruben84@yahoo.com,John Banks,586-823-0556,Egypt,West Tina,"15258 Romero Stream
Port Davidstad, NY 23044",Fowler-Taylor,Marketing executive,P51,consectetur,Food,"Arnold, Olsen and Campbell",2362.21
O1033,CU491,2026-02-05,shipped,8566.37,CU491,C1960,2024-05-14,inactive,retail,C1960,rachel85@murray-dixon.com,Patrick Caldwell,(335)981-1876x006,Egypt,West Joshua,"Unit 6773 Box 1481
DPO AA 31248",Pena and Sons,Farm manager,P417,tempora,Food,Taylor LLC,4555.95
O1034,CU803,2024-10-04,shipped,6419.51,CU803,C2963,2025-06-16,inactive,retail,C2963,shawn64@yahoo.com,Chad Payne,395-066-6853,Egypt,New Michaelton,"460 Rodgers Mountains Apt. 894
Jerryburgh, NC 76145","Alvarez, Black and Oliver",Television production assistant,P253,sunt,Food,"Howell, Perry and Kennedy",2072.63
O1035,CU449,2026-01-31,cancelled,1835.96,CU449,C633,2025-11-20,active,retail,C633,rhonda23@phillips.net,David Schultz,+1-058-990-6255,Egypt,North Phillipmouth,"Unit 9279 Box 0430
DPO AP 68070","Wallace, Beasley and Scott",Human resources officer,P144,eius,Clothing,Meadows-Richardson,4672.21
O1036,CU818,2024-09-16,cancelled,8268.5,CU818,C582,2024-07-18,active,retail,C582,kathy81@smith.com,Jessica Hernandez,988-798-7485x509,Egypt,Lake Randyhaven,"11298 Lee Well Apt. 465
Cindymouth, MO 94205",Washington-Martinez,Colour technologist,P156,modi,Clothing,Curry-Lopez,3001.83
O1037,CU887,2025-06-10,pending,4495.69,CU887,C901,2022-11-25,active,retail,C901,hwilson@mccullough.com,Terri Graham,789.533.3962,Egypt,West Shawn,"95677 Jamie Via Suite 851
South Carlaville, WY 82787",Martinez LLC,International aid/development worker,P384,doloremque,Clothing,"Anderson, Schmidt and Estrada",3697.72
O1038,CU2912,2024-07-11,pending,3117.52,CU2912,C95,2023-12-08,active,retail,C95,staffordmelissa@hodges.com,Kim Bryant,824.128.7832x58486,Egypt,Kaylastad,"141 Pierce Mountain
Lake Amymouth, VT 37644",Williams Group,"Education officer, museum",P32,quos,Clothing,Meza-Harper,1801.15
O1039,CU1313,2025-12-20,shipped,7565.61,CU1313,C887,2023-12-27,active,corporate,C887,scottlewis@hatfield-costa.org,Brandy Chavez,001-784-686-7187x65508,Egypt,Kristinshire,"06560 Matthew Viaduct
Edwardside, NY 23603",Walker Inc,Public relations account executive,P409,ex,Electronics,"Adams, Ochoa and Thomas",1890.66
O1040,CU1408,2025-12-16,pending,2761.83,CU1408,C1020,2023-09-05,inactive,retail,C1020,kfreeman@gonzalez.org,Michael Scott,018.374.1865x22840,Egypt,Johnsonview,"8354 Chelsey Street
New Julie, KY 97108",Benitez-Lambert,Financial planner,P467,temporibus,Electronics,Bates-Warren,870.53
O1041,CU2706,2025-06-23,cancelled,8053.8,CU2706,C688,2025-09-02,inactive,corporate,C688,erin92@gmail.com,Michael Wright,441-536-4959x13885,Egypt,Port Ruben,"77433 Powell Camp Apt. 876
Billyton, CA 99791","Perez, Moore and Madden",Management consultant,P316,dolorum,Clothing,"Montgomery, Martinez and Kirby",1066.52
O1042,CU1473,2025-02-04,cancelled,8178.91,CU1473,C1009,2021-10-06,active,corporate,C1009,beanderek@hotmail.com,Mr. Michael Harris,972-108-2879,Egypt,Mooremouth,"73928 Baker Village Suite 700
Davidmouth, NE 46613",Cook LLC,Barrister,P72,commodi,Electronics,Harrison Ltd,4945.6
O1043,CU1109,2024-12-29,shipped,6986.39,CU1109,C1972,2022-10-10,active,retail,C1972,adam35@hotmail.com,Clinton Castillo,+1-280-575-9648x52569,Egypt,Lake Yvonneland,"1381 John Villages
South Joshuaborough, NV 91652",Valencia Group,Special effects artist,P171,temporibus,Electronics,"Perry, Thompson and Taylor",195.86
O1044,CU1616,2025-10-02,shipped,3413.1,CU1616,C1830,2021-12-15,active,corporate,C1830,morenomaxwell@tran-andersen.com,Jonathan Tanner,186-843-2968x88698,Egypt,Reyesville,"7399 Kim Crossroad
Lake Stephanie, WA 66258",Lee-Thomas,Volunteer coordinator,P30,quo,Food,Gallegos-Carroll,1617.04
O1045,CU157,2026-04-05,shipped,2445.7,CU157,C1927,2025-09-28,inactive,retail,C1927,jessica01@andrews-sanchez.com,Kathleen Powers,4632607073,Egypt,Michelleberg,"69281 Kenneth Forks
Dianaport, NM 02179",Williams Ltd,Occupational psychologist,P29,sapiente,Food,Thompson LLC,565.49
O1046,CU86,2026-02-05,shipped,5357.43,CU86,C2064,2021-06-30,inactive,corporate,C2064,brandon04@krause.com,Christina Hunt,001-993-292-2712x3263,Egypt,Kristitown,"83490 Matthew Lock Apt. 714
South Janice, UT 07673","Russell, Fernandez and Cain","Designer, television/film set",P117,est,Electronics,Cochran PLC,1540.08
O1047,CU2283,2024-10-17,pending,1704.63,CU2283,C2260,2026-04-12,active,corporate,C2260,vharrison@zamora-stone.biz,Ronald Mckinney,+1-103-656-2267,Egypt,Burtonstad,"21077 Reed Ford
Sherrymouth, SC 88562","Hoffman, Mullins and Mcconnell","Designer, industrial/product",P247,earum,Electronics,Smith Ltd,2575.35
O1048,CU2867,2024-09-08,cancelled,5802.91,CU2867,C466,2024-09-15,active,corporate,C466,wallacemichelle@gmail.com,Debra Petersen,+1-313-101-2751x969,Egypt,East Michaelmouth,"8304 Lee Harbors
Bowmanfurt, MS 13356",Schwartz-Terry,Event organiser,P351,quas,Food,Henderson Ltd,3902.22
O1049,CU842,2025-08-08,shipped,4830.2,CU842,C403,2024-11-25,inactive,retail,C403,banksalyssa@mendoza.net,Daisy James,598-453-5543x52616,Egypt,Julianchester,"30855 Michael Ways
Lake Brittany, WY 96896",Glass Inc,Sports therapist,P138,ullam,Food,Nguyen Ltd,735.82
O1050,CU2725,2024-06-06,cancelled,4975.79,CU2725,C2840,2026-04-11,inactive,corporate,C2840,tmartinez@anderson.info,Nicole Conner,001-928-367-5131x5189,Egypt,Williamsonmouth,"761 Kent Mall Suite 973
Charlesside, NM 12194",Robinson PLC,Building control surveyor,P163,sequi,Food,Perez-Porter,3528.01
O1051,CU1845,2024-10-22,shipped,2185.63,CU1845,C668,2025-12-23,inactive,retail,C668,gordonwesley@underwood-daugherty.com,William Watts,(514)846-8578x028,Egypt,South Bethtown,"71155 Powell Gateway
Evansport, NE 56806",Smith Group,Public affairs consultant,P161,nostrum,Clothing,"Fox, Miller and Sanchez",2872.92
O1052,CU343,2025-01-05,shipped,771.26,CU343,C1882,2025-01-22,active,retail,C1882,jonathanphillips@gutierrez.biz,Susan Weber,(180)207-0779x8062,Egypt,Taylorburgh,"47750 Bryant Shoals Apt. 054
West George, SD 19828","Wallace, Pitts and Rivera",Applications developer,P456,deserunt,Clothing,"Hunt, Brown and Anderson",708.33
O1053,CU187,2024-10-30,shipped,5629.54,CU187,C188,2021-08-29,active,corporate,C188,jennifer88@hotmail.com,Tiffany Anthony,817.180.2137x091,Egypt,Riveraburgh,"USS Watkins
FPO AA 42559",Jones-Rivera,Historic buildings inspector/conservation officer,P385,minus,Food,Skinner-Wright,1835.58
O1054,CU1133,2026-01-26,shipped,3097.31,CU1133,C2042,2024-12-30,inactive,retail,C2042,nhill@yahoo.com,Jennifer Mitchell,(964)420-6239x530,Egypt,Jamesbury,"08512 Susan Garden Apt. 582
North Jenniferborough, HI 27981","Berry, Irwin and Martinez","Psychologist, forensic",P52,at,Electronics,Farley LLC,2812.27
O1055,CU2673,2024-05-11,shipped,1993.2,CU2673,C2094,2024-05-07,inactive,corporate,C2094,hstephens@hotmail.com,Jason Nichols,779.316.8543x6706,Egypt,Hardyville,"046 Ann Motorway
Bryanfort, NY 71148",Nielsen and Sons,Quantity surveyor,P247,earum,Electronics,Smith Ltd,2575.35
O1056,CU584,2026-04-12,pending,2469.71,CU584,C1288,2025-01-06,inactive,retail,C1288,laceybeltran@cook-singleton.biz,Gina Goodman,(214)250-3003x8049,Egypt,Boydton,"605 Jeffrey Tunnel
Welchville, CA 79654",Johnson LLC,Soil scientist,P471,tempore,Food,"Turner, Morris and Wagner",4419.76
O1057,CU1106,2024-11-15,pending,2716.55,CU1106,C1388,2023-02-24,active,corporate,C1388,anthony21@brooks.com,Megan Norton,(013)774-2710,Egypt,Smithport,"PSC 8260, Box 6981
APO AE 35490",Gallegos Inc,"Programmer, systems",P47,ea,Electronics,Lee-Oconnor,1027.58
O1058,CU2346,2025-09-30,pending,8127.5,CU2346,C1869,2022-07-29,inactive,retail,C1869,watkinsryan@santana.biz,Grace Phillips,806-215-8416x2990,Egypt,Port Rachael,"96237 Louis Key
Summersland, NM 02248","Liu, Morales and Valdez",Chief Technology Officer,P381,officiis,Clothing,Thompson-Williams,3453.02
O1059,CU2856,2024-07-29,pending,6393.58,CU2856,C2873,2022-09-28,active,corporate,C2873,wjones@yahoo.com,Meghan Little,796.267.3798x3516,Egypt,Goldenton,"7374 Frost Fork
Thomasville, ID 48052",Ellis-Morales,Production engineer,P101,magnam,Food,Johnson-Kemp,3816.22
O1060,CU1776,2026-04-02,cancelled,795.43,CU1776,C927,2021-08-14,inactive,retail,C927,stephaniejohnson@yahoo.com,Matthew Wise,102.053.8579,Egypt,Morenoborough,"7287 Medina Lake
New Derrick, OH 00625","Turner, Wagner and Washington",Clinical molecular geneticist,P97,iusto,Food,Anderson and Sons,1827.61
O1061,CU417,2025-10-10,shipped,5472.67,CU417,C221,2022-04-21,active,corporate,C221,mcintoshheather@gmail.com,Laura Brooks,001-976-931-1644,Egypt,Katherinetown,"1680 Samantha Pike Apt. 618
Benjaminmouth, NY 27001",Smith-Dixon,Building surveyor,P318,eos,Clothing,"Sims, Patterson and Petty",436.43
O1062,CU2307,2025-12-25,pending,7739.9,CU2307,C1869,2021-09-22,inactive,retail,C1869,watkinsryan@santana.biz,Grace Phillips,806-215-8416x2990,Egypt,Port Rachael,"96237 Louis Key
Summersland, NM 02248","Liu, Morales and Valdez",Chief Technology Officer,P172,eligendi,Electronics,Lamb-Conley,2698.97
O1063,CU2103,2025-12-08,pending,2842.52,CU2103,C1934,2023-12-31,inactive,retail,C1934,masondustin@hotmail.com,Brian Smith,001-210-767-0493x5419,Egypt,Davistown,"6809 Jimenez Ford Apt. 157
Hallview, VT 57907",Miller and Sons,"Psychologist, sport and exercise",P235,iusto,Clothing,Bishop-Hamilton,538.32
O1064,CU1453,2024-12-18,pending,2975.01,CU1453,C1762,2025-12-15,inactive,retail,C1762,robin89@gmail.com,Shawn Douglas,001-779-352-9422,Egypt,Timothyland,"446 Elizabeth Lake Suite 640
Nicoleshire, CA 66467",Carson Ltd,Physiological scientist,P329,labore,Electronics,Martin Inc,2440.14
O1065,CU651,2024-10-29,cancelled,8554.67,CU651,C2181,2023-09-03,inactive,retail,C2181,thomas77@mcdonald.net,Daniel Pollard,467-582-8979x225,Egypt,Port Carriefort,"PSC 4150, Box 6266
APO AA 39333","Jackson, Banks and Nguyen","Surveyor, land/geomatics",P327,aperiam,Food,Shaffer-Smith,1406.83
O1066,CU752,2025-08-21,cancelled,5883.19,CU752,C1603,2022-04-05,inactive,corporate,C1603,chelsea70@warren-sanders.com,Molly Alvarado,486-038-7376x795,Egypt,Powellchester,"2519 Bullock Glens Apt. 050
Cruzborough, TX 57155","Brown, Meadows and Walsh",Television camera operator,P288,temporibus,Electronics,"Taylor, Marsh and Scott",3944.41
